order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,status,review_id,review_score,review_creation_date,review_answer_timestamp,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
7974289bffc998c320825e123de8ee7d,ad0c681bc5c048b9c723de73eed444e7,delivered,2017-02-05 01:01:05,2017-02-05 01:10:10,2017-02-06 11:51:47,2017-02-09 09:05:03,2017-03-16,,,,,,73edaf1721e09a886dc35f885caa254a,5.0,2017-02-10 00:00:00,2017-02-11 01:26:28,,,,,,,,,,,,,,
f9d5bfb53147f381e81b89a848e26b16,a5f29fa52fe06844c85996c91c3f1d02,delivered,2017-06-05 14:15:53,2017-06-05 14:25:19,2017-06-06 11:38:40,2017-06-19 14:23:48,2017-07-04,67697f1ef23332d4be711eba56d04b4c,35164.0,ipatinga,MG,Active,de1e0fbae794a490c5f378e7b7bfefaf,4.0,2017-06-20 00:00:00,2017-06-21 16:11:55,,,,,,,,,,,,,,
4f869174cbff0495e39adbe5a6c4c040,4974be94784b655505e37fdb610a8e78,delivered,2018-01-20 11:23:02,2018-01-23 03:52:41,2018-01-24 00:04:20,2018-02-08 10:44:52,2018-02-15,,,,,,bd3c1307a5918111882a309fe4467e2e,5.0,2018-02-09 00:00:00,2018-02-11 13:28:30,,,,,,,,,,,,,,
3e6fcbe51e870332ced599c465eb6df0,6ab4674ae385fe7928caf1b8f5d0aa9d,delivered,2018-08-05 20:47:26,2018-08-05 22:50:15,2018-08-06 14:43:00,2018-08-09 20:06:50,2018-08-10,,,,,,e2530b33978028f38ce9bf9f0a55b0e2,4.0,2018-08-10 00:00:00,2018-08-14 17:45:09,,,,,,,,,,,,,,
f163011d712f39566f8631259e471129,f69a1253f47a55c85890334adf6e9a21,delivered,2018-02-04 12:03:15,2018-02-04 12:15:28,2018-02-08 23:36:55,2018-02-23 00:49:24,2018-03-08,,,,,,28b0b8bdd5913b04b0ea45dced7a66b9,5.0,2018-02-24 00:00:00,2018-02-24 20:17:45,,,,,,,,,,,,,,
6b3c0956c89312e2c54f8d1366ecea9a,a97ffd7dc1f722793d4ab4db1eb815f5,delivered,2018-08-13 13:31:05,2018-08-13 13:45:21,2018-08-14 11:33:00,2018-08-20 16:08:57,2018-08-28,,,,,,7bf0d71c844a8759a579a3371dd8d379,1.0,2018-08-21 00:00:00,2018-08-21 20:12:42,,,,,,,,,,,,,,
30cbc667959773c36d34c2ce5e02b4ac,ef913faf232d3ef42bee90bc490c2ab6,delivered,2017-11-24 08:28:50,2017-11-24 09:33:36,2017-11-29 13:26:41,2017-12-05 14:46:08,2017-12-27,,,,,,ce01597eefca3d65d6f804edb95af33f,3.0,2017-12-06 00:00:00,2017-12-09 23:28:28,1.0,060890b1af8cc031e9dde49cf544f884,8581055ce74af1daba164fdbd55a40de,2017-11-30 09:33:36,89.58,48.07,automotivo,57.0,662.0,1.0,2900.0,61.0,8.0,61.0
f037c28c7c878c3d1df3485872d3b63b,cdbf70a172e0b24ed5c246c3574f9b16,delivered,2018-06-28 13:42:07,2018-06-30 02:52:17,2018-07-02 14:34:00,2018-07-06 16:34:25,2018-07-25,,,,,,eaed35d9a092cda179b8a64bfd1b0fb3,4.0,2018-07-07 00:00:00,2018-07-16 11:14:24,,,,,,,,,,,,,,
862811aea831afcc63f6155283f1a922,449e553f0fa7504123c432875d9ca8fb,delivered,2017-07-06 15:11:41,2017-07-06 15:25:11,2017-07-11 16:22:13,2017-07-18 19:14:49,2017-08-14,,,,,,6c678be95fcb838e3147f1d7eee7e13b,5.0,2017-07-19 00:00:00,2017-07-19 23:42:06,,,,,,,,,,,,,,
6639b799469775ff2a696e1bc96b9f58,5abc46c5112594d06d0350a24ec399a2,delivered,2018-07-10 23:46:28,2018-07-12 03:26:16,2018-07-24 16:07:00,2018-07-25 21:21:02,2018-07-26,,,,,,f1a839172fe5c55253367d62cf958b5e,5.0,2018-07-26 00:00:00,2018-07-27 00:38:10,,,,,,,,,,,,,,
8c7fdd8775af429f280cd605d4d164fd,528b1ef29a59cf6e1cace49826d69630,delivered,2017-02-20 13:43:53,2017-02-20 13:50:22,2017-02-22 12:51:38,2017-02-24 11:09:47,2017-03-17,,,,,,a043cdf58ab9d50b46556ed59161f574,5.0,2017-02-25 00:00:00,2017-02-28 21:09:08,,,,,,,,,,,,,,
b463e42856ea712dd83a10f12ffe64aa,0d29b43096b135fb39b1fb2e6bc1c2a0,delivered,2017-11-30 11:23:03,2017-11-30 11:42:17,2017-12-04 22:27:00,2017-12-20 17:10:05,2017-12-27,,,,,,5e640dd4f22a95256ac9610c25c569fc,5.0,2017-12-21 00:00:00,2017-12-21 21:03:09,,,,,,,,,,,,,,
7954e34924fab98d2e26924451086ad6,0125fdf9e257f064725f85d1d63085b4,delivered,2018-03-05 20:18:05,2018-03-05 20:30:47,2018-03-10 02:18:23,2018-03-26 15:16:43,2018-03-23,,,,,,5d491e01a89aaaaeeb64a3f9edf3a728,1.0,2018-03-25 00:00:00,2018-03-27 09:59:43,,,,,,,,,,,,,,
f105bb5b6c1008c5dcf7b3ab47753e5e,fa5ec460fa52a418a5f979d8d2068ef3,delivered,2017-12-18 12:40:46,2017-12-18 13:52:08,2017-12-18 22:19:50,2017-12-27 17:22:33,2018-01-12,,,,,,b89b19cadd9742034f4c03f0bac88a88,4.0,2017-12-28 00:00:00,2018-01-08 00:13:48,,,,,,,,,,,,,,
231f58de0228723d0b6d6b562d352d90,af12e716383820b78ce045de073e7502,delivered,2018-05-03 15:51:53,2018-05-05 02:53:43,2018-05-09 12:03:00,2018-05-22 11:54:45,2018-06-01,3d9f7bdb0b7ba4c2373ecd9a8bcf5574,89874.0,maravilha,SC,Active,c1bbeccd81dfb25833db0eba05b3acc8,5.0,2018-05-23 00:00:00,2018-05-29 14:49:11,1.0,4fb5aa1b9628ff1b6e79b07001874abd,8f2ce03f928b567e3d56181ae20ae952,2018-05-10 02:53:43,99.9,26.78,esporte_lazer,31.0,219.0,2.0,1150.0,60.0,15.0,15.0
edf4d697d6281d6f40f101a31462c929,1f7f094865cd0e20a6acb5cdba5c5f19,delivered,2018-02-23 20:36:44,2018-02-24 02:35:46,2018-02-27 02:09:16,2018-03-23 23:48:40,2018-03-28,,,,,,a09fddbcb29a73b65c84a2b53cc67a44,1.0,2018-03-24 00:00:00,2018-03-27 07:42:26,,,,,,,,,,,,,,
892b6462174cfb942fb8d9c8e0287c11,1c3abaa67b20a69745c59b28f18688c5,delivered,2018-04-20 11:40:22,2018-04-20 11:55:22,2018-04-27 15:26:00,2018-05-04 19:17:42,2018-05-30,,,,,,6ae1e5a9b79624789e303773a438f02e,5.0,2018-05-05 00:00:00,2018-05-07 22:40:21,,,,,,,,,,,,,,
328b0c9d60ee7e960061a7860b964ffe,72c925898f3e64e0f05014dfc6dd3072,delivered,2017-11-25 17:00:20,2017-11-25 17:13:32,2017-11-28 19:28:45,2017-12-11 18:03:29,2017-12-21,,,,,,676f2c8846355a04241aff592d7a5ed3,5.0,2017-12-12 00:00:00,2017-12-19 15:47:44,1.0,a4f54c9dd963683598b8de115aa031be,8bb48dc19fccaa8613b6229bf7f452a2,2017-11-30 17:13:32,45.6,15.1,ferramentas_jardim,33.0,157.0,1.0,150.0,16.0,16.0,12.0
a47e9312f596497c7762dbfdf78eda29,abd5dd25cd27f96cd6d28e440e29c8d5,delivered,2018-02-15 17:02:21,2018-02-16 07:55:57,2018-02-23 17:49:45,2018-02-25 15:44:40,2018-03-01,b842b6306cb43499a3d7a3dd3742fef2,13105.0,campinas,SP,Active,e6144bb2ae7661cdd3cf38b1a820d47e,1.0,2018-02-26 00:00:00,2018-02-26 19:35:59,,,,,,,,,,,,,,
226dbf042352f0f381239e29ddcb301e,eecfb44b191df28e7ef7b263537d83fc,delivered,2018-03-22 11:40:10,2018-03-23 11:35:25,2018-03-23 23:50:50,2018-03-28 20:49:29,2018-04-17,,,,,,babb94176a66914e9df4d405e690cd93,5.0,2018-03-29 00:00:00,2018-04-01 00:27:48,1.0,05d0558798a718f6f4658acd8b0e65e1,17908cf9b444ee34047cadd5c0f4a516,2018-03-29 11:35:25,115.0,47.25,automotivo,58.0,314.0,3.0,1550.0,37.0,10.0,36.0
b520da4895f8ce53c41d6be41bbd17c5,7a6f04bd77baa1ca5f68a99cb29f6f2c,delivered,2018-01-11 16:01:23,2018-01-12 02:34:27,2018-01-16 13:19:03,2018-01-19 03:13:00,2018-02-08,6d6c7bcba410b2206fb3cb9c33c3707f,1226.0,sao paulo,SP,Active,9d951e2af65277140f6a4ea2e2f49b55,3.0,2018-01-19 00:00:00,2018-01-22 11:43:46,,,,,,,,,,,,,,
c56bdcd0ef1249dcc18901b491b1b976,1358c61e82221ecc4d165d21123eb23d,delivered,2017-05-26 16:09:19,2017-05-27 16:15:17,2017-05-29 06:56:41,2017-06-05 13:33:08,2017-06-20,,,,,,104b3690a856de899d80229a40cf223e,5.0,2017-06-06 00:00:00,2017-06-09 03:10:35,,,,,,,,,,,,,,
6958c1e09a9e49c2071dbb679d577422,68219d24f99a407e2ee5835e9abc8a1d,delivered,2017-09-21 01:05:07,2017-09-21 01:15:14,2017-09-25 19:25:05,2017-09-29 19:02:20,2017-10-16,,,,,,b570f6fc92ff9e2edc6aa076aa64cd31,5.0,2017-09-30 00:00:00,2017-09-30 23:09:35,,,,,,,,,,,,,,
b6bc19f6d8e96c942441bf9f4d155c1a,c7c5b46bed1f822b95dd5c188664e345,delivered,2017-08-05 16:53:32,2017-08-05 17:05:11,2017-08-07 17:35:57,2017-08-21 18:40:35,2017-08-31,14f4ae28fc0e2d071f707dbe6daaf0e3,28070.0,campos dos goytacazes,RJ,Active,d48864eb10c3de7dc7b764f206eb1612,5.0,2017-08-22 00:00:00,2017-08-23 03:06:48,,,,,,,,,,,,,,
5005cef43694f92d85586692652e5216,f4b6b12c622bee8aecbfb2114025cb13,delivered,2018-08-11 15:26:40,2018-08-11 15:35:49,2018-08-13 15:25:00,2018-08-20 11:29:41,2018-09-06,,,,,,0a147fd9142144e1f6bcb4d218e6a957,4.0,2018-08-21 00:00:00,2018-08-22 10:36:46,,,,,,,,,,,,,,
e383fed56a3263977ef519e546eeb1e7,872917a4ccc25ab1556c80a05a66e862,delivered,2018-08-14 20:38:23,2018-08-14 21:23:56,2018-08-16 12:34:00,2018-08-21 20:12:45,2018-09-05,7580e539c3d74ce5ff3946877db01dd2,81010.0,curitiba,PR,Active,d2c5265e58f029d12c5cd37590fd5b60,5.0,2018-08-22 00:00:00,2018-08-23 00:49:39,,,,,,,,,,,,,,
a56c56edb4506114d21cb22affa258f9,96587d39e8ccfc0936781b2fc06fe9ca,delivered,2017-09-09 16:03:59,2017-09-09 17:10:19,2017-09-19 19:57:52,2017-10-07 14:03:40,2017-10-06,,,,,,e96f8516680fcb235f3574bf0fed38b4,5.0,2017-10-08 00:00:00,2017-10-08 20:26:57,,,,,,,,,,,,,,
9842c98fba6a3e74b785776cc72136f5,d78cd5ed18ca4df3e74897b8352cd346,delivered,2018-05-17 18:33:00,2018-05-18 00:37:30,2018-05-18 14:12:00,2018-05-22 11:48:38,2018-06-18,,,,,,761f02c0f6bc4c690e30194c6c6022a6,5.0,2018-05-23 00:00:00,2018-05-24 19:59:44,,,,,,,,,,,,,,
b82b1a7017f4c904921dd5c6c6da8804,5e25cb6b455409373f96b0f1d947fd38,delivered,2017-05-30 22:46:05,2017-05-30 22:55:17,2017-06-05 14:18:07,2017-06-14 15:10:09,2017-06-29,e02fbead9117aa245d80a40e05a249b4,33350.0,sao jose da lapa,MG,Active,874f6b1a33930d17a375d002cb01ebe1,1.0,2017-06-15 00:00:00,2017-06-16 12:56:48,,,,,,,,,,,,,,
0fb89e55ba647de0f63711e93c678237,552eab691446f9aebf3395705b1d94f9,delivered,2018-01-11 15:58:00,2018-01-11 16:13:22,2018-01-13 00:37:16,2018-01-24 22:19:49,2018-02-09,d21beb0802dd046077afcb505173bf2a,86840.0,faxinal,PR,Active,4abae616865527c4ab3cfb460730b486,4.0,2018-01-25 00:00:00,2018-01-28 15:52:56,1.0,59391e840980a4bb6df5f44d3d734df7,bba74270a87732727b5a3b4fd9ac1c39,2018-01-18 16:13:22,49.99,16.79,esporte_lazer,59.0,1025.0,4.0,600.0,16.0,4.0,13.0
fd6ae3b1149c4a3a920086befc628e3d,14a429268b2e70661e87c2be648a422f,delivered,2018-06-30 12:19:32,2018-07-05 16:26:52,2018-07-04 12:02:00,2018-07-10 23:19:36,2018-07-27,,,,,,c18ed471da1cc8f11f196486870ad537,5.0,2018-07-11 00:00:00,2018-07-12 11:26:34,,,,,,,,,,,,,,
de2d0036fb45333e82bb658ced9a4fd0,dd366840d2ab4e9287b864bd051196ed,delivered,2017-05-14 22:34:09,2017-05-14 22:45:17,2017-05-16 16:02:10,2017-05-24 10:43:09,2017-06-05,,,,,,209a7f053f123bb4ce9292e6d74d3185,5.0,2017-05-25 00:00:00,2017-05-29 14:44:19,,,,,,,,,,,,,,
a21b149df8e6239ec1b4da7bb48f4deb,c62c8b90d8fd16516b99b08224753001,delivered,2018-05-10 13:08:19,2018-05-10 13:35:44,2018-05-11 15:21:00,2018-05-21 18:38:28,2018-05-30,,,,,,a2bf4acb5ed06adde9f568aaf20ab6a7,5.0,2018-05-22 00:00:00,2018-05-22 23:11:27,,,,,,,,,,,,,,
e00c5912daa4e24b9f1820ebb4e930ae,17ab7e50ec3908dbe699511e92f379b6,delivered,2017-08-17 08:11:18,2017-08-17 08:24:13,2017-08-17 16:37:16,2017-08-29 15:49:52,2017-09-11,a6f5c8508826807c40ac30fcf62c1a49,39860.0,nanuque,MG,Active,e84592fd235ef984eb5576461b5215bb,5.0,2017-08-30 00:00:00,2017-09-02 12:28:06,,,,,,,,,,,,,,
b2634f19a1007fd4a54a9fed9291230c,725482e68df8d999924c84f62c9ee40e,delivered,2018-02-04 20:40:56,2018-02-04 20:56:05,2018-02-08 00:44:49,2018-02-09 22:05:02,2018-02-21,,,,,,8291474bd339646654c7e1e0ebcb969b,5.0,2018-02-10 00:00:00,2018-02-11 00:45:32,,,,,,,,,,,,,,
18d0a01d343f9a3789e7ae38fc92f907,09c5222856be1228af5bc3c2dd8842fe,delivered,2018-07-16 08:45:31,2018-07-17 04:31:52,2018-07-17 13:03:00,2018-07-20 23:26:38,2018-07-30,,,,,,76ad8ad91a198b40970747632afbdc65,5.0,2018-07-21 00:00:00,2018-07-24 12:35:12,1.0,a0bcb790b8f1249bec0369de04a72d33,f4ce8ca9fa7157e3b33f536ac9a4487d,2018-07-23 04:31:52,39.9,12.94,cama_mesa_banho,59.0,1271.0,1.0,450.0,42.0,10.0,29.0
975f731e0b62d3884197075bbf60685a,ce40436f91a9e251a42a0f6447f7e9a2,delivered,2018-01-05 23:32:57,2018-01-05 23:47:32,2018-01-08 22:50:08,2018-02-05 14:06:49,2018-02-02,,,,,,aed4d3206b5f7198dcfa96d99877d6ff,1.0,2018-02-04 00:00:00,2018-02-05 01:59:56,,,,,,,,,,,,,,
f422805096570eb55302abeb0c77137d,6c1328442e757a6422a29dd991f6e73a,delivered,2017-08-21 10:23:21,2017-08-23 02:51:13,2017-08-24 17:17:45,2017-09-01 20:22:27,2017-09-15,,,,,,5f82315fdb9331aac98479c3f203b430,3.0,2017-09-04 00:00:00,2017-09-04 13:17:24,,,,,,,,,,,,,,
b813092d64bf6be705b1f343068429fb,75cb57f66aa32d17ab44343e8a3ff7e6,delivered,2018-07-21 23:56:29,2018-07-22 00:10:09,2018-07-23 12:42:00,2018-07-27 21:17:46,2018-08-09,,,,,,0f88222da4ffd798f4ef227c4b880742,5.0,2018-07-28 00:00:00,2018-07-29 02:45:56,,,,,,,,,,,,,,
35db0e3e9fffd2d0187b56f434931db4,9563ec54d6b000879e4f319591d78003,delivered,2017-11-09 09:41:45,2017-11-10 09:50:25,2017-11-16 15:53:05,2017-11-28 22:48:54,2017-12-01,,,,,,0547e155795e30647f8c29c476542197,4.0,2017-11-29 00:00:00,2017-11-30 10:58:19,,,,,,,,,,,,,,
83475dcf3de69a4d4149eae61b9a94cf,5f4cabf6980424d31df7199e53647b28,delivered,2017-08-01 10:06:37,2017-08-01 10:23:51,2017-08-01 17:41:55,2017-08-05 13:07:37,2017-08-21,,,,,,f31cce58decd84754f10e5f55eb59f3b,4.0,2017-08-06 00:00:00,2017-08-06 20:00:34,,,,,,,,,,,,,,
5d9b75f3bc3582bd9e405962eb147b9d,a6468b1856e4a74b6c786117e626749f,delivered,2018-02-24 00:25:13,2018-02-24 00:47:17,2018-02-27 23:13:30,2018-03-14 22:08:25,2018-03-27,93294dc7b6fa1da27bc28d1a8db5e8a4,62015.0,sobral,CE,Active,c15e4022e864ef20431a1c778a7af877,5.0,2018-03-15 00:00:00,2018-03-18 03:00:40,,,,,,,,,,,,,,
84be8c486cc6c6bb5dd2a0a19effd9b5,54a968b587ddf6ad0889906812077d87,delivered,2018-07-30 16:45:36,2018-07-30 19:31:44,2018-08-01 09:26:00,2018-08-02 19:28:28,2018-08-28,,,,,,22d15c8affbdd1c7850bf35cf023fcf3,5.0,2018-08-03 00:00:00,2018-08-04 10:58:54,,,,,,,,,,,,,,
5308fdab519f7478ef64894128fbbee4,3aec6e3846fd122ac430ac1a816107a8,delivered,2018-06-02 11:51:00,2018-06-02 12:11:27,2018-06-05 15:02:00,2018-06-20 23:09:42,2018-07-13,,,,,,8c4799d2bd4f23b35cf959e0cd301b4d,5.0,2018-06-21 00:00:00,2018-06-24 20:43:00,,,,,,,,,,,,,,
7c749191ee3a17f34cbfcf6ddd2009ac,2f58942ce22a94bab8236b05f48b2ab9,delivered,2017-05-09 12:36:05,2017-05-10 06:35:31,2017-05-11 11:18:06,2017-05-15 12:52:34,2017-05-29,,,,,,40fef6eeb1715c318874ee040e52907a,5.0,2017-05-16 00:00:00,2017-05-17 13:31:50,,,,,,,,,,,,,,
10fda92f9390e0b13e41ce5ce692a2cc,7cba926b44e53ecc10ea79df991da256,delivered,2017-10-10 09:00:43,2017-10-11 03:49:29,2017-10-23 17:10:26,2017-11-14 00:38:16,2017-11-09,,,,,,3b84059929769dce04b06199d49e9999,2.0,2017-11-12 00:00:00,2017-11-12 17:53:58,1.0,9363662bd84410483083a4fe6f06242a,b2ba3715d723d245138f291a6fe42594,2017-10-25 04:49:29,24.9,15.79,papelaria,31.0,56.0,1.0,500.0,16.0,16.0,16.0
16aa7d10b833ccd4307a1159ba08d071,c778263f217df8f1d3fa3aaf86a45a14,delivered,2018-03-24 06:41:33,2018-03-24 11:48:07,2018-03-26 21:47:55,2018-05-14 21:04:10,2018-05-25,100a1a0fe9f738719f7b63e3eadf5ebe,68638.0,rondon do para,PA,Active,3c2ae265049c623dfc7077ea193c0341,1.0,2018-05-15 00:00:00,2018-05-17 00:30:20,1.0,3439529926df110506c6752e8f16d358,6f83d9e4da896daae20b9b6b2d3ff8d2,2018-03-29 11:32:23,79.9,11.48,utilidades_domesticas,54.0,459.0,2.0,1190.0,38.0,20.0,22.0
16aa7d10b833ccd4307a1159ba08d071,c778263f217df8f1d3fa3aaf86a45a14,delivered,2018-03-24 06:41:33,2018-03-24 11:48:07,2018-03-26 21:47:55,2018-05-14 21:04:10,2018-05-25,100a1a0fe9f738719f7b63e3eadf5ebe,68638.0,rondon do para,PA,Active,3c2ae265049c623dfc7077ea193c0341,1.0,2018-05-15 00:00:00,2018-05-17 00:30:20,2.0,fe61253e50ad6ee9f1d180da22ce5eef,39d54ff918774174706fb065d7f9dc07,2018-03-29 11:32:23,99.0,17.26,automotivo,54.0,2711.0,5.0,1050.0,18.0,22.0,20.0
16aa7d10b833ccd4307a1159ba08d071,c778263f217df8f1d3fa3aaf86a45a14,delivered,2018-03-24 06:41:33,2018-03-24 11:48:07,2018-03-26 21:47:55,2018-05-14 21:04:10,2018-05-25,100a1a0fe9f738719f7b63e3eadf5ebe,68638.0,rondon do para,PA,Active,3c2ae265049c623dfc7077ea193c0341,1.0,2018-05-15 00:00:00,2018-05-17 00:30:20,3.0,fe61253e50ad6ee9f1d180da22ce5eef,39d54ff918774174706fb065d7f9dc07,2018-03-29 11:32:23,99.0,17.26,automotivo,54.0,2711.0,5.0,1050.0,18.0,22.0,20.0
bd80efb9eb7bbd9c465bd5205d6a43b8,ced3fb170a9a5007a9bc3558d49c35b1,delivered,2017-03-28 23:13:25,2017-03-30 02:10:52,2017-04-04 04:15:57,2017-05-16 15:22:18,2017-05-03,,,,,,64d03ce539d9ad688ac1c682c1aeb552,1.0,2017-05-07 00:00:00,2017-05-07 13:02:25,,,,,,,,,,,,,,
b36dde30ca62faf042ac4e3f001b9c04,84b792c2ce37c8e8eddcdbfa16130e10,delivered,2017-11-28 16:47:41,2017-11-29 02:15:26,2017-11-29 16:24:47,2017-12-05 18:09:16,2017-12-22,,,,,,fa905c32b88636fe40439dea2adcdfde,5.0,2017-12-06 00:00:00,2017-12-07 10:30:26,,,,,,,,,,,,,,
25aefb052a481cf1f4aaede6fb1abecb,d358b0b0d0d456e22212b8643729207a,delivered,2017-08-06 23:13:17,2017-08-08 03:55:19,2017-08-10 21:13:52,2017-08-16 19:47:25,2017-08-25,,,,,,969bd1c5857645d7ab2c7e1319897ed9,5.0,2017-08-17 00:00:00,2017-08-18 18:18:23,1.0,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-08-14 03:55:19,89.9,12.13,cama_mesa_banho,54.0,245.0,1.0,1383.0,50.0,10.0,40.0
c3b2c9ce918dcc0fdf5053927cd0ff8e,134339079e12e3d40c72a5c3025c021f,delivered,2018-04-30 09:38:14,2018-05-01 05:13:59,2018-05-02 12:34:00,2018-05-07 19:26:51,2018-05-22,,,,,,c86bcc0dd215c331038a1c67025ca5db,5.0,2018-05-08 00:00:00,2018-05-10 13:20:31,,,,,,,,,,,,,,
3df54c9248f6d2eef8f08ad39f422abd,9e192b98545760379893f9f63707cc0f,delivered,2018-02-05 21:04:48,2018-02-05 21:15:25,2018-02-08 21:15:21,2018-02-09 20:09:31,2018-02-21,f0a5d3542d18371f20467e53bb1e532b,1258.0,sao paulo,SP,Active,ac9355421b1843f12e7f135c47054f0d,5.0,2018-02-10 00:00:00,2018-02-13 15:36:35,,,,,,,,,,,,,,
4974bc485d07cad8b6e5000a345bcd50,5a305881af7a75ebbe4e858260370d9c,delivered,2018-05-29 15:45:20,2018-05-30 15:35:34,2018-06-01 08:56:00,2018-06-11 23:54:33,2018-07-16,,,,,,43d31d0f2316f4e44ac6f58671a86d0d,4.0,2018-06-12 00:00:00,2018-06-24 14:18:36,,,,,,,,,,,,,,
232efaeba12fd576e70a88f09d6583b6,6332ebbe1588da7f65613ad88aa0707c,delivered,2018-07-18 16:58:02,2018-07-18 17:05:23,2018-07-19 11:50:00,2018-07-30 21:08:58,2018-08-16,,,,,,0d99a958d01550f1a290f6087dab192b,5.0,2018-07-31 00:00:00,2018-08-03 15:25:40,1.0,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,2018-07-20 17:05:23,77.9,23.35,casa_conforto,56.0,176.0,1.0,1825.0,53.0,10.0,40.0
b3840eac3cf88799d05e845cf9b8587b,477f2ebc174ae6d21af93bfce1d432e7,delivered,2017-05-24 15:41:44,2017-05-24 15:55:10,2017-05-30 14:44:18,2017-06-16 06:47:59,2017-06-28,,,,,,ee8a3800ff71e7d6c7c7182c6aad1ecf,5.0,2017-06-17 00:00:00,2017-06-17 16:48:34,,,,,,,,,,,,,,
06ca213ef85421d96ee0fe529d0f5885,4e1466d23cf154bc57e343db77279d5a,delivered,2017-07-11 16:36:24,2017-07-11 17:30:24,2017-07-12 20:13:54,2017-07-18 19:35:34,2017-08-02,,,,,,2ca6c7c5cb2f67b7851a952795dae935,5.0,2017-07-19 00:00:00,2017-07-20 01:27:39,1.0,1bfe62f326ac7bec0f5a83c10cfff228,3d871de0142ce09b7081e2b9d1733cb1,2017-07-17 17:30:24,45.0,16.11,brinquedos,47.0,74.0,2.0,5700.0,39.0,30.0,29.0
136d768d679a4fc7902e10fc81af17fc,66febc71bf0586881bd835ddcbfd34e8,delivered,2018-08-08 22:21:23,2018-08-08 22:35:18,2018-08-10 17:04:00,2018-08-23 14:14:46,2018-09-14,7508fcee150d3d55a1f0f2f590232de2,49037.0,aracaju,SE,Active,1334e731cde08f47e796134a0ff472fd,5.0,2018-08-24 00:00:00,2018-08-25 11:29:07,1.0,cea3e34396621bb2677f5969c11316bc,21c62b998a043ebe31161d38f84929fc,2018-08-14 22:35:18,170.0,21.14,automotivo,49.0,1252.0,2.0,1350.0,61.0,8.0,30.0
c23e9a555c327fa1d60893394aae9e9e,e2742ef931c3e60509e74345605c5370,delivered,2018-03-26 17:29:38,2018-03-26 17:47:34,2018-03-27 18:29:45,2018-04-03 22:48:58,2018-05-07,,,,,,05bf30d315c3cd05bdd6d2c5fe6715ab,4.0,2018-04-04 00:00:00,2018-04-05 04:04:45,,,,,,,,,,,,,,
25461ae3c4bf9bf6e41a3a163f763c8f,e377314dfa6e23684f1fae454fe8d8d0,delivered,2018-08-12 20:52:52,2018-08-12 21:05:14,2018-08-13 13:30:00,2018-08-14 19:02:43,2018-08-16,,,,,,ae21fece743052b0c1a2f60a32a205f3,5.0,2018-08-15 00:00:00,2018-08-15 23:06:19,1.0,eeb185c268c344e2308a3eca19154cee,7ff588a03c2aeae4fbd23f9ae64b760d,2018-08-14 21:05:14,56.54,7.66,automotivo,58.0,1042.0,4.0,150.0,16.0,6.0,12.0
ab2e3d4093bad08937a1d844c1a60355,102d3cd02d947bf923f70d0e358a44e2,delivered,2018-01-04 10:23:44,2018-01-04 10:33:26,2018-01-05 20:49:37,2018-01-13 00:14:26,2018-01-29,,,,,,f8bcf5710e679b797835dee64907714c,5.0,2018-01-14 00:00:00,2018-01-15 00:55:21,,,,,,,,,,,,,,
5236307716393b7114b53ee991f36956,03fc97548af8f58fefc768d12b546c9c,delivered,2018-01-31 18:55:36,2018-01-31 19:11:15,2018-02-05 22:44:47,2018-02-16 13:27:08,2018-02-22,,,,,,19866247db89845ef558ef19a6c26fcd,5.0,2018-02-17 00:00:00,2018-02-18 23:24:14,,,,,,,,,,,,,,
43a95930524a9c5388fa5e417dc23241,6b74b5483a6f18c2538a9c848e50b4cd,delivered,2017-11-04 12:14:16,2017-11-07 09:30:58,2017-11-07 17:16:46,2017-11-20 21:38:12,2017-12-06,,,,,,c8832bb8233e18830638739f937e2f6e,5.0,2017-11-21 00:00:00,2017-11-23 14:35:55,,,,,,,,,,,,,,
796843d5e414b6e4272228bae15d828b,6d2370391a400e5f408a86ef70110bd0,delivered,2018-03-27 00:23:35,2018-03-27 00:35:18,2018-03-27 21:33:19,2018-03-28 22:37:38,2018-04-09,,,,,,a2ef48570dfb1245b86f7900b46b06cd,4.0,2018-03-29 00:00:00,2018-04-01 01:53:18,,,,,,,,,,,,,,
cdc62ef71741b912ed0378bd8493f884,d0138d0685264cf47574e68da0763d67,delivered,2018-03-09 15:33:17,2018-03-09 15:55:35,2018-03-13 19:34:31,2018-04-06 20:48:47,2018-04-18,,,,,,39af8fe5e164c1494b0d69c35df23f8d,1.0,2018-04-07 00:00:00,2018-04-09 15:57:22,,,,,,,,,,,,,,
